,Primary Key,Ancient Toponym,Modern Toponym,Province,Country,Barrington Atlas Rank,Barrington Atlas Reference,Start Date,End Date,Longitude (X),Latitude (Y),Select Bibliography,Area,Estimate Basis,Civic Status,Structure,num_of_structures
1129,Hanson2016_1130,Phellus,Felendai,Lycia et Pamphylia,Turkey,4 or 5,65 C5,-323,,29.666308,36.24085,BNP; DGRG; Jones 1937; PECS.,8.0,Inhabited area,,"['Acropolis', 'Agora', 'Walls']",3
1130,Hanson2016_1131,Pinara,Minare Köyü,Lycia et Pamphylia,Turkey,3,65 B5,-600,,29.240952000000004,36.497572,BNP; DGRG; Hanson 2011; Jones 1937; PECS; Sear 2006.,22.0,Inhabited area,,"['Acropolis', 'Agora', 'Baths', 'Odeum', 'Temple', 'Theatre', 'Unidentified public building', 'Walls']",8
1131,Hanson2016_1132,Rhodiapolis,Kumluca,Lycia et Pamphylia,Turkey,4 or 5,65 D5,-700,,30.267204,36.385704,BNP; Jones 1937; PECS; Sear 2006.,,,,"['Agora', 'Aqueduct', 'Baths', 'Sebasteion', 'Stoa', 'Stoa', 'Temple of Asclepius and Hygeia', 'Theatre']",8
1132,Hanson2016_1133,Sagalassus,Aglasun,Lycia et Pamphylia,Turkey,2,65 E2,-323,,30.519188,37.67674,BNP; DGRG; Hanson 2011; Jones 1937; PECS; Sear 2006.,20.0,Inhabited area,['Rights and privileges'],"['Acropolis', 'Agora', 'Agora', 'Baths', 'Bouleuterion', 'Colonnaded streets', 'Gymnasium', 'Macellum', 'Nymphaeum', 'Nymphaeum', 'Nymphaeum', 'Odeum', 'Palaestra', 'Temple of Apollo Klarios', 'Temple of Hadrian and Antoninus Pius', 'Theatre', 'Urban grid', 'Walls']",18
1133,Hanson2016_1134,Seleucia (Lycia et Pamphylia),Selef,Lycia et Pamphylia,Turkey,3,65 E2,-323,,30.632381,37.897296000000004,BNP; Cohen 1995; Jones 1937; PECS.,,,,"['Agora', 'Baths', 'Bouleuterion', 'Temple', 'Theatre', 'Unidentified public buidling', 'Walls']",7
1134,Hanson2016_1135,Selge,Selge,Lycia et Pamphylia,Turkey,3,65 F3,-700,,31.127958000000003,37.228159000000005,BNP; Cohen 1995; DGRG; Hanson 2011; Jones 1937; PECS; Sear 2006.,59.0,Inhabited area,,"['Acropolis', 'Agora', 'Agora', 'Aqueduct', 'Basilica', 'Bouleuterion', 'Gymnasium', 'Stadium', 'Stoa', 'Temple of Artemis', 'Temple of Zeus', 'Theatre', 'Walls']",13
1135,Hanson2016_1136,Side,Selimiye,Lycia et Pamphylia,Turkey,2,65 F4,-700,,31.388793,36.766346,Hansen and Nielsen 2004; Hanson 2011; Jones 1937; McEvedy 2011; PECS; Sear 2006.,38.0,Walls (Hellenistic),['Metropolis capital'],"['Agora (Hellenistic)', 'Agora (Roman)', 'Aqueduct', 'Arch', 'Baths', 'Baths', 'Colonnaded streets', 'Fountain', 'Gymnasium?', 'Harbour', 'Library?', 'Nymphaeum', 'Stoa', 'Temple of Apollo?', 'Temple of Athena?', 'Temple of Dionysus', 'Temple of Men', 'Temple of Tyche and Fortuna?', 'Theatre', 'Walls', 'Walls']",21
1136,Hanson2016_1137,Sidyma,Dudurga Asari,Lycia et Pamphylia,Turkey,3,65 B5,-323,,29.197819,36.409728,BNP; DGRG; Jones 1937; PECS; Sear 2006.,,,,"['Agora', 'Baths', 'Gymnasium', 'Stoa', 'Temple of Augustus?', 'Theatre', 'Walls']",7
1137,Hanson2016_1138,Sillyum,Asar Köyü,Lycia et Pamphylia,Turkey,3,65 E4,-700,,30.98638,36.990721,BNP; DGRG; Hanson 2011; Jones 1937; PECS; Sear 2006.,13.0,Walls,,"['Acropolis', 'Aqueduct', 'Baths', 'Gymnasium', 'Nymphaeum', 'Odeum', 'Stadium', 'Temple', 'Temple', 'Theatre', 'Unidentified public building', 'Unidentified public building', 'Unidentified public building', 'Walls']",14
1138,Hanson2016_1139,Simena,Kaleköy,Lycia et Pamphylia,Turkey,4 or 5,65 C5,-700,,29.86135,36.190221,BNP; PECS; Sear 2006.,4.0,"Urban grid, walls, and topography",,"['Acropolis', 'Agora', 'Baths', 'Harbour', 'Stoa', 'Theatre', 'Urban grid', 'Walls']",8
1139,Hanson2016_1140,Telmessus,Fethiye,Lycia et Pamphylia,Turkey,3,65 B4,-323,,29.116464,36.621188000000004,BNP; DGRG; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006.,61.0,Inhabited area,['Metropolis capital'],"['Temple of Apollo', 'Theatre', 'Theatre']",3
1140,Hanson2016_1141,Tenedos,Bozcaada,Lycia et Pamphylia,Turkey,4 or 5,65 E4,-700,,30.647928000000004,36.885834,BNP; DGRG; Hansen and Nielsen 2004.,,,,"['Agora?', 'Harbour', 'Harbour', 'Prytaneum', 'Temple of Apollo', 'Theatre', 'Urban grid']",7
1141,Hanson2016_1142,Termessus,Güllük Da?,Lycia et Pamphylia,Turkey,3,65 D4,-323,,30.464722,36.9825,BNP; DGRG; Hanson 2011; Jones 1937; PECS; Russell 1958; Sear 2006.,30.0,Walls,['Rights and privileges'],"['Agora', 'Arch of Hadrian', 'Bouleuterion', 'Colonnaded streets', 'Gymnasium', 'Gymnasium', 'Heroon', 'Market', 'Odeum', 'Stoa', 'Stoa of Attalos II', 'Stoa of Osbaras', 'Temple', 'Temple', 'Temple', 'Temple of Artemis', 'Temple of Artemis', 'Temple of Zeus Solymeus', 'Theatre', 'Walls']",20
1142,Hanson2016_1143,Tlos,Dilver,Lycia et Pamphylia,Turkey,3,65 B4,-323,,29.420789000000003,36.553889,BNP; DGRG; Hanson 2011; Jones 1937; PECS; Sear 2006.,16.0,Inhabited area,,"['Acropolis', 'Agora', 'Baths', 'Baths', 'Gymnasium?', 'Harbour', 'Market?', 'Palaestra?', 'Stadium', 'Temple', 'Theatre', 'Walls']",12
1143,Hanson2016_1144,Trebenna,Ça?larca,Lycia et Pamphylia,Turkey,3,65 D4,-323,,30.461845,36.876065999999994,BNP; PECS; Salmon 1969.,,,['Colonia'],"['Baths', 'Ekklesiasterion', 'Stoa', 'Walls']",4
1144,Hanson2016_1145,Xanthus,Kinik,Lycia et Pamphylia,Turkey,3,65 B5,-600,,29.319885,36.356552,Hansen and Nielsen 2004; Hanson 2011; Jones 1937; McEvedy 2011; PECS; Sear 2006.,25.0,Walls,,"['Acropolis', 'Agora (Greek)', 'Agora (Roman)', 'Arch of Vespasian', 'Basilica', 'Temple of Artemis', 'Theatre (Hellenistic)', 'Theatre (Roman)', 'Walls']",9
1145,Hanson2016_1146,Amantia,Klos,Macedonia,Albania,4 or 5,49 B3,-600,,19.61777,40.467945,DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS.,20.0,Walls,['Rights and privileges'],"['Stadium', 'Temple', 'Temple of Aphrodite', 'Theatre?', 'Walls']",5
1146,Hanson2016_1147,Amphipolis,Amfipoli,Macedonia,Greece,2,51 B3,-437,,23.84013,40.821057,BNP; Cohen 2006; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006; Wilkes 2003b.,246.0,Walls (Classical),['Rights and privileges'],"['Acropolis', 'Agora', 'Bridge', 'Gymnasium', 'Temple', 'Temple of Artemis Tauropolos or Brauronia', 'Theatre', 'Walls', 'Walls']",9
1147,Hanson2016_1148,Apollonia (Macedonia),Pojani,Macedonia,Albania,2,49 B3,-588,,19.474947,40.741347,BNP; Cohen 1995; DGRG; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006.,,,['Rights and privileges'],"['Acropolis', 'Agora', 'Arch', 'Baths', 'Bouleuterion', 'Gymnasium', 'Nymphaeum', 'Odeum', 'Stoa', 'Stoa', 'Temple', 'Temple', 'Temple of Apollo', 'Theatre', 'Urban grid', 'Walls']",16
1148,Hanson2016_1149,Beroea (Macedonia),Veria,Macedonia,Greece,3,50 B3,-400,,22.201493,40.522127000000005,BNP; Cohen 2006; DGRG; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006; Wilson 2011.,78.0,Walls,['Metropolis capital'],"['Acropolis', 'Agora', 'Gymnasium', 'Stoa', 'Temple', 'Temple', 'Theatre', 'Urban grid', 'Walls']",9
1149,Hanson2016_1150,Byllis,Gradisht,Macedonia,Albania,3,49 B3,-400,,19.739266,40.538261999999996,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; Hansen 2006; Hansen and Nielsen 2004; MacMullen 2000; PECS; Salmon 1969; Sear 2006.,28.0,Walls,"['Colonia', 'Colonia', 'Rights and privileges', 'Rights and privileges']","['Acropolis', 'Agora', 'Gymnasium', 'Theatre (North-West)', 'Theatre (South-West)', 'Walls']",6
1150,Hanson2016_1151,Cassandrea,Cassandrea,Macedonia,Greece,4 or 5,50 D4,-600,,23.412031,40.047726000000004,BNP; Brunt 1971; Cohen 1995; Cornell and Mathews 1982; DGRG; MacMullen 2000; PECS; Salmon 1969.,,,"['Colonia', 'Colonia', 'Rights and privileges', 'Rights and privileges', 'Rights and privileges']",['Walls'],1
1151,Hanson2016_1152,Dium,Dion,Macedonia,Greece,3,50 B4,-400,,22.48613,40.172852,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; Hansen 2006; Hansen and Nielsen 2004; Jones 1937; MacMullen 2000; PECS; Salmon 1969; Sear 2006.,35.0,Walls,"['Colonia', 'Colonia', 'Rights and privileges', 'Rights and privileges', 'Rights and privileges']","['Agora', 'Baths', 'Bouleuterion', 'Nymphaeum', 'Sanctuary of Demeter', 'Sanctuary of Isis', 'Sanctuary of Zeus Olympius', 'Stadium', 'Theatre', 'Theatre (Roman)', 'Urban grid', 'Walls', 'Walls']",13
1152,Hanson2016_1153,Dyrrachium,Durrës,Macedonia,Albania,2,49 B2,-627,,19.456811,41.327377,BNP; Boatwright 2000; Brunt 1971; Cornell and Mathews 1982; DGRG; Hansen and Nielsen 2004; MacMullen 2000; PECS; Russell 1958; Salmon 1969.,95.0,Unspecified,"['Colonia', 'Rights and privileges', 'Rights and privileges', 'Rights and privileges']","['Amphitheatre', 'Aqueduct', 'Library', ""Temple ('capitolium')"", 'Temple of Diana', 'Temple of Minerva', 'Walls']",7
1153,Hanson2016_1154,Edessa,Edessa,Macedonia,Greece,3,50 B3,-600,,22.050693,40.802398,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS.,162.0,Walls,,"['Acropolis', 'Agora', 'Temple', 'Theatre', 'Urban grid', 'Walls']",6
1154,Hanson2016_1155,Heraclea (Macedonia),Bitola,Macedonia,Macedonia,3,49 D2,-359,,21.342,41.011,BNP; Cohen 2006; DGRG; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006.,7.0,Walls,,"['Acropolis', 'Aqueduct', 'Baths', 'Theatre', 'Walls']",5
1155,Hanson2016_1156,Lychnidus,Ochrid,Macedonia,Macedonia,3,49 C2,-600,,20.793964000000003,41.114676,BNP; DGRG; PECS; Sear 2006.,11.0,Urban grid,,"['Acropolis', 'Agora', 'Theatre', 'Urban grid', 'Walls']",5
1156,Hanson2016_1157,Neapolis (Macedonia),Kavala,Macedonia,Greece,3,51 C3,-650,,24.415015,40.93504,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS.,13.0,Walls,['Colonia'],"['Acropolis', 'Aqueduct', 'Sanctuary of Parthenos', 'Temple', 'Walls']",5
1157,Hanson2016_1158,Pella (Macedonia),Pella,Macedonia,Greece,2,50 C3,-413,,22.525641,40.760042,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; Hansen and Nielsen 2004; MacMullen 2000; PECS; Salmon 1969; Sear 2006.,100.0,"Urban grid, 1,000 by 1,000","['Colonia', 'Colonia', 'Rights and privileges', 'Rights and privileges']","['Acropolis', 'Agora', 'Sanctuary of Aphrodite and Cybele', 'Stoa', 'Stoa', 'Theatre', 'Urban grid', 'Walls']",8
1158,Hanson2016_1159,Philippi,Krenides,Macedonia,Greece,2,51 C2,-360,,24.339126,41.025172,Beloch 1886; BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; Hansen and Nielsen 2004; MacMullen 2000; PECS; Salmon 1969; Sear 2006; Wilson 2011.,51.0,Walls,"['Colonia', 'Colonia', 'Rights and privileges', 'Rights and privileges', 'Rights and privileges']","['Acropolis', 'Agora', 'Amphitheatre', 'Arch', 'Baths', 'Forum', 'Macellum', 'Palaestra', 'Sanctuary of the Egyptian Gods', 'Temple', 'Temple of Apollo Komaios and Artemis', 'Temple of Jupiter', 'Temple of Mercury', 'Temple of Neptune', 'Theatre', 'Urban grid', 'Walls']",17
1159,Hanson2016_1160,Stobi,Stobi,Macedonia,Macedonia,3,50 A1,-229,,21.974974,41.552591,BNP; Brunt 1971; Cohen 1995; Cornell and Mathews 1982; DGRG; PECS; Salmon 1969; Sear 2006; Wilkes 2003b.,20.0,Walls,"['Colonia', 'Municipium', 'Municipium', 'Rights and privileges', 'Rights and privileges']","['Agora', 'Aqueduct', 'Baths', 'Baths', 'Nymphaeum', 'Theatre', 'Urban grid', 'Walls']",8
1160,Hanson2016_1161,Thasos,Thasos,Macedonia,Greece,3,51 D3,-700,,24.738633,40.747565,Beloch 1886; BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006.,30.0,Walls and topography,['Rights and privileges'],"['Acropolis', 'Agora', 'Arch', 'Harbour', 'Odeum', 'Prytaneum', 'Sanctuary of Apollo Pythias', 'Sanctuary of Arkouda', 'Sanctuary of Artemis', 'Sanctuary of Athena Poliouchos', 'Sanctuary of Dionysus', 'Sanctuary of Hercules', 'Sanctuary of Pan', 'Sanctuary of Poseidon', 'Sanctuary of Zeus Agoraeus', 'Stoa', 'Stoa', 'Theatre', 'Walls', 'Walls', 'Walls']",21
1161,Hanson2016_1162,Thessalonica,Thessaloniki,Macedonia,Greece,1,50 C3,-316,,22.94554,40.637747,Cohen 1995; McEvedy 2011; Nelis-Clément and Roddaz 2008; PECS; Russell 1958; Salmon 1969; Sear 2006; Wilkes 2003b; Wilson 2011.,161.0,Urban grid and walls (Late Roman),"['Colonia', 'Metropolis capital', 'Provincial capital', 'Rights and privileges']","['Acropolis', 'Agora', 'Arch', 'Arch of Galerius', 'Basilica', 'Forum', 'Gymnasium', 'Harbour', 'Hippodrome', 'Odeum', 'Stoa', 'Temple of Serapis', 'Temple or baths', 'Theatre-stadium', 'Urban grid', 'Walls (Hellenistic)', 'Walls (Late Roman)']",17
1162,Hanson2016_1163,Torone,Toroni,Macedonia,Greece,3,51 B5,-400,,23.904451,39.976665000000004,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS.,58.0,Walls,,"['Acropolis', 'Agora', 'Temple of Athena', 'Walls']",4
1163,Hanson2016_1164,Ad Sava,Hammam Guergour,Mauretania Caesariensis,Algeria,3,31 C4,100,,5.066483,36.325495000000004,PECS.,,,['Municipium'],['Baths'],1
1164,Hanson2016_1165,Aquae Calidae,Hammam Righa,Mauretania Caesariensis,Algeria,3,30 D4,-27,,2.3938759999999997,36.380241999999996,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; MacMullen 2000; Salmon 1969.,,,"['Colonia', 'Colonia', 'Rights and privileges']",['Baths'],1
1165,Hanson2016_1166,Arsennaria,Sidi bou Ras,Mauretania Caesariensis,Algeria,3,30 inset,100,,0.8731110000000001,36.334326000000004,Salmon 1969.,,,['Colonia'],,0
1166,Hanson2016_1167,Auzia,Aumale,Mauretania Caesariensis,Algeria,3,30 G4,100,,3.689949,36.145619,BNP; Lepelley 1979-1981; PECS; Salmon 1969.,20.0,Walls,"['Colonia', 'Municipium']","['Baths', 'Unidentified public building', 'Walls']",3
1167,Hanson2016_1168,Bida,Djemaa Saharidj,Mauretania Caesariensis,Algeria,3,30 H3,100,,4.289191000000001,36.683267,Salmon 1969.,,,['Colonia'],,0
1168,Hanson2016_1169,Cartenna,Ténès,Mauretania Caesariensis,Algeria,3,30 B3,-30,,1.307598,36.510418,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; MacMullen 2000; Russell 1958; Salmon 1969; Wilson 2011.,65.0,Unspecified,"['Colonia', 'Rights and privileges']","['Aqueduct', 'Harbour']",2
1169,Hanson2016_1170,Choba,Ziama,Mauretania Caesariensis,Algeria,3,31 C3,100,,5.481269,36.673105,BNP; Boatwright 2000.,13.0,Walls,['Municipium'],"['Baths', 'Walls']",2
1170,Hanson2016_1171,Cuicul,Djemila,Mauretania Caesariensis,Algeria,3,31 D4,96,,5.735732,36.320494000000004,BNP; DGRG; Lepelley 1979-1981; PECS; Quinn and Wilson 2013; Russell 1958; Salmon 1969; Sear 2006; Wilson 2011; Woloch 1983.,9.0,Inhabited area,"['Colonia', 'Colonia']","['Aqueduct', 'Arch', 'Arch of Caracalla', 'Basilica', 'Basilica', 'Baths', 'Baths', 'Capitolium?', 'Curia', 'Forum', 'Forum', 'Macellum (Cosinii)', 'Macellum (for clothing)', 'Temple', 'Temple', 'Temple of Saturn', 'Temple of the Severans', 'Theatre', 'Walls']",19
1171,Hanson2016_1172,Diana Veteranorum,Zana,Mauretania Caesariensis,Algeria,3,34 E2,98,,6.080301,35.77969,BNP; DGRG; Lepelley 1979-1981; PECS; Wilson 2011.,,,"['Colonia', 'Municipium']","['Aqueduct', 'Arch', 'Arch', 'Forum', 'Temple of Diana?', 'Urban grid']",6
1172,Hanson2016_1173,Gunugu,Sidi Brahim,Mauretania Caesariensis,Algeria,3,30 C3,-33,,1.9056,36.571558,BNP; Brunt 1971; Cornell and Mathews 1982; Lepelley 1979-1981; MacMullen 2000; Salmon 1969.,29.0,Inhabited area,"['Colonia', 'Rights and privileges']","['Aqueduct', 'Baths', 'Harbour', 'Walls']",4
1173,Hanson2016_1174,Icosium,Algiers,Mauretania Caesariensis,Algeria,3,30 F3,-29,,3.0497259999999997,36.766025,BNP; DGRG; Lepelley 1979-1981; PECS; Salmon 1969; Wilson 2011.,,,"['Colonia', 'Colonia', 'Colonia', 'Rights and privileges']","['Acropolis', 'Baths', 'Baths', 'Baths', 'Forum?', 'Harbour', 'Mithraeum', 'Urban grid', 'Walls']",9
1174,Hanson2016_1175,Igilgili,Djidjelli,Mauretania Caesariensis,Algeria,3,31 D3,-27,,5.765676,36.820982,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; Lepelley 1979-1981; MacMullen 2000; PECS; Salmon 1969; Woloch 1983.,,,"['Colonia', 'Rights and privileges']","['Aqueduct', 'Aqueduct', 'Baths', 'Walls']",4
1175,Hanson2016_1176,Iol,Cherchell,Mauretania Caesariensis,Algeria,2,30 D3,-25,,2.188806,36.606415000000005,Benario 1981; Bomgardner 2000; Lepelley 1979-1981; MacMullen 2000; McEvedy 2011; Nelis-Clément and Roddaz 2008; PECS; Quinn and Wilson 2013; Salmon 1969; Sear 2006; Wilson 2011; Woloch 1983.,162.0,Inhabited area,"['Colonia', 'Colonia', 'Provincial capital']","['Amphitheatre', 'Aqueduct', 'Aqueduct', 'Aqueduct?', 'Basilica', 'Baths', 'Baths', 'Baths', 'Baths', 'Baths (Central)', 'Baths (East)', 'Baths (West)', 'Baths?', 'Bridge', 'Capitolium', 'Forum', 'Harbour', 'Hippodrome', 'Nymphaeum', 'Temple', 'Temple', 'Temple of Asclepius', 'Theatre', 'Urban grid', 'Walls']",25
1176,Hanson2016_1177,Iomnium,Tigzirt,Mauretania Caesariensis,Algeria,3,30 H3,100,,4.125565,36.891971000000005,BNP; PECS.,10.0,Walls,['Municipium'],"['Baths', 'Forum', 'Temple', 'Walls']",4
1177,Hanson2016_1178,Lamasba,Henchir Merouana,Mauretania Caesariensis,Algeria,3,34 D2,100,,5.9113,35.629,BNP.,,,['Municipium'],['Aqueduct'],1
1178,Hanson2016_1179,Milev,Mila,Mauretania Caesariensis,Algeria,3,31 E4,-27,,6.267698,36.451276,Brunt 1971; Lepelley 1979-1981; MacMullen 2000; Salmon 1969.,,,"['Colonia', 'Colonia', 'Colonia', 'Rights and privileges']",,0
1179,Hanson2016_1180,Mopthensium,Mons,Mauretania Caesariensis,Algeria,3,31 D4,96,,5.567436,36.247346,BNP; PECS; Quinn and Wilson 2013.,,,,"['Capitolium', 'Curia?', 'Forum?', 'Temple of Saturn']",4
1180,Hanson2016_1181,Oppidum Novum,Aïn Defla,Mauretania Caesariensis,Algeria,3,30 C4,41,,1.965443,36.257137,BNP; DGRG; PECS; Salmon 1969.,,,['Colonia'],,0
1181,Hanson2016_1182,Portus Magnus,Arzew,Mauretania Caesariensis,Algeria,4 or 5,29 E1,100,,-0.266018,35.807916999999996,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; PECS; Quinn and Wilson 2013.,,,"['Municipium', 'Rights and privileges']","['Baths', 'Curia?', 'Forum', ""Temple ('capitolium')"", 'Temple of Baal Hammon / Saturn?', 'Temple?', 'Walls?']",7
1182,Hanson2016_1183,Quiza,El Bénian,Mauretania Caesariensis,Algeria,3,30 inset,100,,0.241679,36.02993,BNP; Boatwright 2000; DGRG; Lepelley 1979-1981; PECS; Salmon 1969.,,,"['Colonia', 'Municipium', 'Rights and privileges']",['Arch'],1
1183,Hanson2016_1184,Rapidum,Sour Djouab,Mauretania Caesariensis,Algeria,3,30 F4,122,,3.421825,36.136435,BNP; Lepelley 1979-1981; PECS; Quinn and Wilson 2013.,12.0,Walls,['Municipium'],"['Curia?', 'Fort', 'Forum', 'Temple', ""Temple ('capitolium')"", 'Temple of Ceres', 'Temple of Jupiter', 'Temple of Saturn and Caelestis', 'Unidentified public building', 'Walls']",10
1184,Hanson2016_1185,Rusazus,Azeffoun,Mauretania Caesariensis,Algeria,3,31 A3,-33,,4.422655000000001,36.893992,BNP; Brunt 1971; Cornell and Mathews 1982; MacMullen 2000; Salmon 1969.,,,"['Colonia', 'Municipium', 'Rights and privileges']","['Baths', 'Temple', 'Walls']",3
1185,Hanson2016_1186,Rusguniae,Tementfoust,Mauretania Caesariensis,Algeria,3,30 F3,-33,,3.235522,36.810022,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; MacMullen 2000; PECS; Salmon 1969.,20.0,Walls,"['Colonia', 'Rights and privileges']","['Aqueduct', 'Aqueduct', 'Baths', 'Baths', 'Temple?', 'Temple?']",6
1186,Hanson2016_1187,Rusippisir,Taksebt,Mauretania Caesariensis,Algeria,3,30 H3,100,,4.1742360000000005,36.900733,PECS.,,,"['Colonia', 'Municipium']",,0
1187,Hanson2016_1188,Rusuccuru,Dellys?,Mauretania Caesariensis,Algeria,3,30 G3,41,,3.9141,36.916,BNP; PECS; Salmon 1969.,,,"['Colonia', 'Municipium']",,0
1188,Hanson2016_1189,Saldae,Béjaia,Mauretania Caesariensis,Algeria,3,31 C3,-33,,5.078027,36.758025,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; Lepelley 1979-1981; MacMullen 2000; PECS; Salmon 1969.,55.0,Inhabited area,"['Colonia', 'Rights and privileges']","['Aqueduct', 'Baths', 'Baths', 'Baths', 'Forum', 'Harbour', 'Temple', 'Theatre, amphitheatre, or circus?', 'Urban grid', 'Walls']",10
1189,Hanson2016_1190,Siga,Takembrit,Mauretania Caesariensis,Algeria,3,29 D1,100,,-1.451732,35.252924,BNP; DGRG; PECS; Salmon 1969.,,,"['Colonia', 'Municipium']","['Aqueduct', 'Baths']",2
1190,Hanson2016_1191,Sitifis,Sétif,Mauretania Caesariensis,Algeria,2,31 C4,96,,5.4072,36.1886,BNP; Humphrey 1986; Lepelley 1979-1981; Nelis-Clément and Roddaz 2008; PECS; Quinn and Wilson 2013; Russell 1958; Salmon 1969; Sear 2006; Wilson 2011; Woloch 1983.,44.0,Walls (Late Roman),['Colonia'],"['Amphitheatre', 'Aqueduct', 'Baths (Central)', 'Baths of Venus', 'Forum', 'Hippodrome', 'Temple', ""Temple ('capitolium')"", 'Temple of Magna Mater', 'Theatre', 'Walls (Byzantine)', 'Walls (Late Roman)']",12
1191,Hanson2016_1192,Tigava,El Kherba,Mauretania Caesariensis,Algeria,3,30 C4,-50,,1.651388,36.231943,BNP; DGRG; PECS.,,,"['Municipium', 'Rights and privileges']",['Baths'],1
1192,Hanson2016_1193,Tipasa,Tipaza,Mauretania Caesariensis,Algeria,3,30 D3,40,,2.4456,36.5914,BNP; Boatwright 2000; Bomgardner 2000; DGRG; Lepelley 1979-1981; Nelis-Clément and Roddaz 2008; PECS; Quinn and Wilson 2013; Salmon 1969; Sear 2006; Wilson 2011; Woloch 1983.,57.0,Walls,"['Colonia', 'Colonia?', 'Municipium', 'Rights and privileges']","['Amphitheatre', 'Aqueduct', 'Basilica', 'Baths (Large)', 'Baths (Small)', 'Curia', 'Forum', 'Hippodrome', 'Nymphaeum', 'Temple', 'Temple', ""Temple ('capitolium')"", 'Temple of Baal Hammon / Saturn', 'Theatre', 'Walls', 'Walls']",16
1193,Hanson2016_1194,Tubusuctu,Tiklat,Mauretania Caesariensis,Algeria,3,31 B3,-33,,4.841954,36.665461,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; MacMullen 2000; PECS; Salmon 1969; Wilson 2011.,39.0,Inhabited area,"['Colonia', 'Rights and privileges']","['Aqueduct', 'Aqueduct', 'Aqueduct', 'Aqueduct', 'Baths', 'Walls']",6
1194,Hanson2016_1195,Uzelis,Oudjel,Mauretania Caesariensis,Algeria,4 or 5,31 E4,-50,,6.360226,36.380653,Brunt 1971; Quinn and Wilson 2013.,,,"['Colonia', 'Municipium', 'Rights and privileges']","['Capitolium', 'Theatre']",2
1195,Hanson2016_1196,Zucchabar,Miliana,Mauretania Caesariensis,Algeria,3,30 D4,-27,,2.226763,36.304491,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; MacMullen 2000; Salmon 1969.,,,"['Colonia', 'Municipium', 'Rights and privileges']",,0
1196,Hanson2016_1197,Banasa,Sidi Ali bou Jenoun,Mauretania Tingitana,Morocco,3,28 B4,-33,,-6.115434,34.60192,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; MacMullen 2000; PECS; Salmon 1969; Woloch 1983.,,,"['Colonia', 'Colonia', 'Rights and privileges']","['Basilica', 'Baths (North)', 'Baths (North-West)', 'Baths (South)', 'Baths (South-West)', 'Curia', 'Forum', 'Macellum', 'Temple', ""Temple ('capitolium')"", 'Temple of Mater Deum', 'Unidentified public building', 'Urban grid', 'Walls']",14
1197,Hanson2016_1198,Lixus,Near Larache,Mauretania Tingitana,Morocco,3,28 B3,-100,,-6.1102099999999995,35.199807,BNP; PECS; Quinn and Wilson 2013; Salmon 1969; Sear 2006.,19.0,Walls,['Colonia'],"['Amphitheatre', 'Baths', 'Capitolium', 'Forum', 'Sanctuary of Hercules / Melqart', 'Temple (A)', 'Temple (B)', 'Temple (C)', 'Temple (D)', 'Temple (E)', 'Temple (F)', 'Temple (G)', 'Temple (H)', 'Theatre', 'Unidentified public building', 'Unidentified public building', 'Walls', 'Walls']",18
1198,Hanson2016_1199,Rusadir,Melilla,Mauretania Tingitana,Spain,3,29 C1,-27,,-2.938484,35.291937,BNP; DGRG; PECS; Salmon 1969.,,,['Colonia'],,0
1199,Hanson2016_1200,Sala,Rabat,Mauretania Tingitana,Morocco,3,28 A5,1,,-6.820498,34.006628000000006,BNP; DGRG; PECS; Quinn and Wilson 2013; Salmon 1969.,,,"['Colonia', 'Municipium']","['Agora', 'Arch', 'Basilica?', 'Capitolium', 'Curia?', 'Forum', 'Temple (A)', 'Temple (B)', 'Temple (C)', 'Temple (D)', 'Urban grid', 'Walls']",12
1200,Hanson2016_1201,Thamusida,Sidi Ali ben Ahmed,Mauretania Tingitana,Morocco,4 or 5,28 B5,-33,274.0,-6.490479,34.334964,Brunt 1971; Cornell and Mathews 1982; MacMullen 2000; PECS; Salmon 1969.,16.0,Walls,"['Colonia', 'Rights and privileges']","['Baths', 'Fort', 'Fort', 'Sanctuary', 'Temple', 'Temple', 'Temple', 'Walls']",8
